text,label,label_id,split
W tej chwili ja jest mi bardzo ciężko gdy pada deszcz i siedzę sam i jest mi ciężko ruszyć dalej.,sadness,4,train
"Wieczorem dziwnie mam ciężkie serce, po rozstaniu, dlatego chciałbym tylko odpocząć. To mocno wpływa na mój nastrój.",sadness,4,train
"W domu naprawdę ale niespodzianka, po tym, co dziś usłyszałam, dlatego aż zaniemówiłem. Wciąż do tego wracam myślami.",surprise,5,train
Wieczorem ostatnio bardzo jestem zniesmaczona na widok zepsutego jedzenia; aż odechciewa mi się jeść.,disgust,1,train
"Szczerze mówiąc jestem zdumiona po tym, co dziś usłyszałem, a przez to aż zaniemówiłem. To siedzi we mnie od kilku godzin.",surprise,5,val
"Na uczelni jestem zaskoczony po tym, co dziś usłyszałam, a przez to mam szeroko otwarte oczy.",surprise,5,train
"Teraz ja naprawdę jestem wściekła przez niekompetencję zespołu, ponieważ to jest po prostu nie do przyjęcia.",anger,0,test
Teraz w tej sytuacji naprawdę nie mogę uwierzyć kiedy drzwi nagle się otworzyły; aż zaniemówiłem. To było dziś dla mnie bardzo wyraźne.,surprise,5,train
"W tej chwili ja wyjątkowo aż mnie trzęsie przez niekompetencję zespołu, gdy czuję napięcie w całym ciele. To mocno wpływa na mój nastrój.",anger,0,train
"Szczerze mówiąc jestem przerażona gdy myślę o przyszłości, a przez to serce bije mi szybciej.",fear,2,test
Na uczelni po tym wszystkim strasznie czuję wstręt na widok zepsutego jedzenia; sam zapach mnie odrzuca.,disgust,1,test
"Po południu dziś trochę jestem przerażona na myśl o tej sytuacji, bo nie umiem przestać się martwić.",fear,2,val
Po południu dziś jestem wściekła przez tę absurdalną decyzję i czuję napięcie w całym ciele.,anger,0,train
"Wieczorem szczerze trochę jestem zaskoczona po tym, co dziś usłyszałam; to wywróciło mój plan dnia. Mam to w głowie przez cały dzień.",surprise,5,val
Na uczelni wyjątkowo czuję radość po spacerze nad rzeką. Aż chce się żyć.,joy,3,train
"Teraz mam świetny nastrój po sukcesie w pracy, a przez to ten moment jest cudowny.",joy,3,val
W pracy ja bardzo jestem zachwycona po długim weekendzie; mam ochotę świętować. Mam to w głowie przez cały dzień.,joy,3,train
"Szczerze mówiąc ja niesamowicie jest mi lekko gdy dostałem dobrą wiadomość, i to był piękny dzień.",joy,3,val
"W tej chwili jest mi bardzo ciężko gdy nikt nie odpisuje, a przez to trudno mi się skupić. Trudno mi to zignorować.",sadness,4,train
"Od rana jestem spięta przed odrzuceniem, a przez to trudno mi oddychać spokojnie.",fear,2,train
Na uczelni ja strasznie jestem zachwycona po komplementach od bliskich; dzisiaj świat wygląda lepiej.,joy,3,test
"W pracy jestem przerażony kiedy nie mam kontroli nad tym, co się dzieje, a przez to nie mogę się rozluźnić. To siedzi we mnie od kilku godzin.",fear,2,train
"W domu ja dziwnie boję się przed ważną rozmową, kiedy czuję, że coś złego może się stać.",fear,2,train
Na uczelni ostatnio jestem spięta przed ważną rozmową i ciągle myślę o najgorszym.,fear,2,test
"Po południu bardzo jestem przygnębiona, po nieudanym egzaminie, dlatego jest mi ciężko ruszyć dalej. Nie mogę przestać o tym myśleć.",sadness,4,test
W pracy szczerze czuję wstręt na widok spleśniałego chleba i aż odechciewa mi się jeść.,disgust,1,train
Dziś wyjątkowo jestem zirytowany gdy ktoś zrzuca na mnie winę. To przekracza wszelkie granice. To było dziś dla mnie bardzo wyraźne.,anger,0,train
"W pracy szczerze jestem szczęśliwy, po sukcesie w pracy, dlatego wszystko wydaje się prostsze. Ta sytuacja nadal we mnie pracuje.",joy,3,train
W pracy naprawdę jest mi niedobrze kiedy czuję ten zapach. Sam zapach mnie odrzuca.,disgust,1,train
"Od rana szczerze ale niespodzianka, po nagłym telefonie, dlatego muszę to przemyśleć.",surprise,5,train
Po południu jestem przygnębiona po rozstaniu. Mam ochotę zniknąć na chwilę. To mocno wpływa na mój nastrój.,sadness,4,train
"Wieczorem wyjątkowo jestem zachwycona, po miłym telefonie, dlatego dzisiaj świat wygląda lepiej.",joy,3,train
"Dziś jestem zdumiony po wynikach egzaminu, a przez to to wywróciło mój plan dnia. Zostało to ze mną na długo.",surprise,5,train
Po południu ja jest mi bardzo ciężko po stracie ważnej okazji i trudno mi się skupić.,sadness,4,train
W domu ostatnio trochę boję się przed wynikami badań; nie mogę się rozluźnić. Nie mogę przestać o tym myśleć.,fear,2,train
"Teraz naprawdę jestem przerażony, na myśl o tej sytuacji, dlatego nie umiem przestać się martwić.",fear,2,train
"Dziś po tym wszystkim głęboko jest mi bardzo ciężko gdy pada deszcz i siedzę sam, kiedy trudno mi się skupić.",sadness,4,val
"Na uczelni uśmiecham się po rozmowie z przyjacielem, a przez to dzisiaj świat wygląda lepiej.",joy,3,train
"Od rana bardzo aż mnie trzęsie, przez ten bałagan, dlatego zaraz wybuchnę.",anger,0,test
"W domu aż mnie trzęsie przez niekompetencję zespołu, a przez to tracę cierpliwość.",anger,0,train
"W tej chwili ja nie mogę uwierzyć po tym, co dziś usłyszałam; aż zaniemówiłem. To siedzi we mnie od kilku godzin.",surprise,5,train
Na uczelni jest mi smutno po stracie ważnej okazji. Nie widzę dziś nic dobrego.,sadness,4,train
W tej chwili naprawdę jestem zirytowana przez niekompetencję zespołu. Zaraz wybuchnę.,anger,0,train
Wieczorem ja jestem zachwycony kiedy wszystko dziś działa i mam energię do działania. To siedzi we mnie od kilku godzin.,joy,3,test
W tej chwili szczerze aż mnie trzęsie przez ten bałagan i to przekracza wszelkie granice.,anger,0,train
Teraz dziś jestem wściekła przez ten bałagan i tracę cierpliwość.,anger,0,train
W domu wyjątkowo jestem zachwycona po rozmowie z przyjacielem. Wszystko wydaje się prostsze. Ta sytuacja nadal we mnie pracuje.,joy,3,test
"W tej chwili autentycznie jestem szczęśliwa, po sukcesie w pracy, dlatego mam ochotę świętować. Wciąż do tego wracam myślami.",joy,3,val
"Szczerze mówiąc ostatnio naprawdę jestem zaskoczona gdy zobaczyłam prezent, gdy wciąż próbuję to zrozumieć.",surprise,5,train
"Na uczelni ja wyjątkowo mam obniżony nastrój gdy nikt nie odpisuje, kiedy ten dzień mnie przytłacza. Ta sytuacja nadal we mnie pracuje.",sadness,4,train
"W tej chwili naprawdę jestem przerażona gdy myślę o przyszłości. Czuję, że coś złego może się stać. To było dziś dla mnie bardzo wyraźne.",fear,2,train
"W domu dziś bardzo boję się przed rozmową kwalifikacyjną, gdy mam napięte mięśnie. To mocno wpływa na mój nastrój.",fear,2,train
"Po południu ostatnio jestem zdumiona po tym, co dziś usłyszałem i wciąż próbuję to zrozumieć.",surprise,5,test
"Teraz jestem spięta gdy myślę o przyszłości, a przez to nie umiem przestać się martwić.",fear,2,train
Od rana po tym wszystkim jestem zachwycony po sukcesie w pracy i ten moment jest cudowny. Mam to w głowie przez cały dzień.,joy,3,train
Szczerze mówiąc dziś czuję smutek gdy nikt nie odpisuje i jest mi ciężko ruszyć dalej. Zostało to ze mną na długo.,sadness,4,train
W pracy bardzo czuję wstręt na myśl o tym zachowaniu. Mam ciarki na plecach. Nie mogę przestać o tym myśleć.,disgust,1,test
Po południu szczerze mam dość przez niekompetencję zespołu i nie mogę tego spokojnie słuchać.,anger,0,train
W tej chwili bardzo jestem zachwycona po zdanym egzaminie. Aż chce się żyć. Zostało to ze mną na długo.,joy,3,train
Na uczelni po tym wszystkim jest mi smutno kiedy wszystko się sypie; jest mi ciężko ruszyć dalej.,sadness,4,train
W tej chwili ja jestem przerażona na myśl o tej sytuacji i trudno mi oddychać spokojnie.,fear,2,train
W pracy po tym wszystkim cieszę się po spacerze nad rzeką i wszystko wydaje się prostsze.,joy,3,train
"Wieczorem jestem zachwycona po spotkaniu z rodziną, a przez to wszystko wydaje się prostsze. Zostało to ze mną na długo.",joy,3,train
W pracy naprawdę jest mi lekko po miłym telefonie. Mam ochotę świętować. To siedzi we mnie od kilku godzin.,joy,3,train
W tej chwili dziś strasznie jestem zirytowana kiedy ktoś narusza moje granice; to przekracza wszelkie granice.,anger,0,train
W tej chwili szczerze jestem zirytowana po niesprawiedliwej ocenie; to przekracza wszelkie granice.,anger,0,train
Szczerze mówiąc szczerze strasznie mam silny niesmak po przeczytaniu tych obrzydliwych komentarzy; chcę natychmiast wyjść. Mam to w głowie przez cały dzień.,disgust,1,train
"Po południu jestem zachwycony gdy dostałem dobrą wiadomość, a przez to wszystko wydaje się prostsze. To było dziś dla mnie bardzo wyraźne.",joy,3,val
Dziś wyjątkowo to mnie obrzydza po wejściu do brudnej łazienki. Chcę natychmiast wyjść. Ta sytuacja nadal we mnie pracuje.,disgust,1,train
"W domu autentycznie mam odruch cofania, na widok zepsutego jedzenia, dlatego to jest odpychające. Ta sytuacja nadal we mnie pracuje.",disgust,1,test
Po południu dziś aż mnie trzęsie przez niekompetencję zespołu i to jest po prostu nie do przyjęcia.,anger,0,train
Po południu ostatnio jestem zniesmaczony kiedy czuję ten zapach; nie mogę na to patrzeć. To siedzi we mnie od kilku godzin.,disgust,1,test
Na uczelni dziś jestem przygnębiona po rozstaniu i nie mam na nic siły. Zostało to ze mną na długo.,sadness,4,test
"Na uczelni bardzo jestem zdumiony po tym, co dziś usłyszałam. Tego się nie spodziewałem.",surprise,5,train
W tej chwili wyjątkowo jestem szczęśliwy po udanym projekcie. Dzisiaj świat wygląda lepiej. Ta sytuacja nadal we mnie pracuje.,joy,3,train
Szczerze mówiąc w tej sytuacji wyjątkowo jestem zachwycony po zdanym egzaminie; mam energię do działania. Trudno mi to zignorować.,joy,3,train
Od rana strasznie jest mi bardzo ciężko po nieudanym egzaminie. Chciałbym tylko odpocząć. Nie mogę przestać o tym myśleć.,sadness,4,train
W tej chwili gotuję się w środku kiedy ktoś narusza moje granice. Mam ochotę powiedzieć kilka mocnych słów. Mam to w głowie przez cały dzień.,anger,0,train
"Wieczorem jestem wściekła po kolejnym spóźnieniu prowadzącego, a przez to mam ochotę powiedzieć kilka mocnych słów. To mocno wpływa na mój nastrój.",anger,0,train
"Po południu ostatnio niesamowicie jestem zniesmaczony po wejściu do brudnej łazienki, i aż odechciewa mi się jeść.",disgust,1,train
"W domu jestem przygnębiona po trudnym dniu na uczelni, a przez to trudno mi się skupić.",sadness,4,train
"W pracy głęboko jest mi bardzo ciężko, gdy czuję się samotnie, dlatego wszystko wydaje się szare.",sadness,4,test
"Na uczelni coraz bardziej aż mnie trzęsie, po kolejnym spóźnieniu prowadzącego, dlatego zaraz wybuchnę.",anger,0,test
Od rana w tej sytuacji jestem zachwycony po spotkaniu z rodziną i dzisiaj świat wygląda lepiej. Zostało to ze mną na długo.,joy,3,train
Teraz jestem wściekła gdy ktoś zrzuca na mnie winę. Zaraz wybuchnę.,anger,0,val
Po południu dziś jestem spięta przed wynikami badań i serce bije mi szybciej. Ta sytuacja nadal we mnie pracuje.,fear,2,train
Na uczelni ostatnio ale niespodzianka po tej propozycji i aż zaniemówiłem. Mam to w głowie przez cały dzień.,surprise,5,train
"Od rana szczerze bardzo jest mi niedobrze gdy widzę robaki w piwnicy, a przez to muszę odwrócić wzrok. Mam to w głowie przez cały dzień.",disgust,1,val
"Wieczorem ostatnio bardzo jestem wściekły po bezsensownej uwadze, bo zaraz wybuchnę. To mocno wpływa na mój nastrój.",anger,0,train
Szczerze mówiąc ostatnio jestem szczęśliwy po spacerze nad rzeką i wszystko wydaje się prostsze. Nosi mnie po tej sytuacji.,joy,3,test
Na uczelni ostatnio naprawdę jestem zirytowany przez ten bałagan; to jest po prostu nie do przyjęcia.,anger,0,train
"W pracy coraz bardziej aż mnie trzęsie, przez tę absurdalną decyzję, dlatego tracę cierpliwość. Zostało to ze mną na długo.",anger,0,test
"Szczerze mówiąc jest mi smutno gdy czuję się samotnie, a przez to jest mi ciężko ruszyć dalej.",sadness,4,train
Dziś bardzo cieszę się gdy dostałam dobrą wiadomość. To był piękny dzień. To było dziś dla mnie bardzo wyraźne.,joy,3,train
"Po południu szczerze jest mi smutno, po stracie ważnej okazji, dlatego wszystko wydaje się szare. Nosi mnie po tej sytuacji.",sadness,4,test
"W tej chwili jestem zirytowany kiedy ktoś narusza moje granice, a przez to tracę cierpliwość.",anger,0,val
"Teraz szczerze niesamowicie jestem zachwycony po zdanym egzaminie, i ten moment jest cudowny.",joy,3,train
"W pracy szczerze jest mi bardzo ciężko, po kłótni z bliską osobą, dlatego trudno mi się skupić. Zostało to ze mną na długo.",sadness,4,test
Wieczorem wyjątkowo czuję wstręt gdy widzę robaki w piwnicy. Mam ciarki na plecach. To mocno wpływa na mój nastrój.,disgust,1,val
Szczerze mówiąc dziś jestem przerażona przed odrzuceniem i serce bije mi szybciej.,fear,2,train
Po południu ostatnio nie mogę uwierzyć gdy zobaczyłem prezent; muszę to przemyśleć.,surprise,5,train
"W domu szczerze strasznie boję się przed rozmową kwalifikacyjną; czuję, że coś złego może się stać. To siedzi we mnie od kilku godzin.",fear,2,train
"Po południu to było nieoczekiwane po tym, co dziś usłyszałam. Muszę to przemyśleć. Ta sytuacja nadal we mnie pracuje.",surprise,5,test
"W pracy szczerze wyjątkowo mam silny niesmak po zobaczeniu brudu w kuchni, gdy chcę natychmiast wyjść.",disgust,1,train
"Na uczelni wyjątkowo czuję wstręt, na widok spleśniałego chleba, dlatego muszę odwrócić wzrok.",disgust,1,test
Po południu po tym wszystkim naprawdę mam ciężkie serce gdy nikt nie odpisuje; ten dzień mnie przytłacza.,sadness,4,train
"W tej chwili ostatnio kompletnie jestem zaskoczona kiedy drzwi nagle się otworzyły, a przez to mam szeroko otwarte oczy. To mocno wpływa na mój nastrój.",surprise,5,train
"Teraz bardzo mam silny niesmak, gdy ktoś mlaska przy stole, dlatego mam ciarki na plecach. Wciąż do tego wracam myślami.",disgust,1,val
Po południu dziś cieszę się po sukcesie w pracy i dzisiaj świat wygląda lepiej. To mocno wpływa na mój nastrój.,joy,3,train
"W domu ja bardzo jestem wściekła przez ten bałagan, kiedy mam ochotę powiedzieć kilka mocnych słów.",anger,0,train
"Teraz dziś bardzo jestem zdumiona po tym, co dziś usłyszałam, ponieważ muszę to przemyśleć. Trudno mi to zignorować.",surprise,5,train
"Dziś autentycznie mam świetny nastrój, po spacerze nad rzeką, dlatego wszystko wydaje się prostsze.",joy,3,val
"W pracy w tej sytuacji strasznie jestem przerażony gdy myślę o przyszłości; czuję, że coś złego może się stać. Nosi mnie po tej sytuacji.",fear,2,val
W pracy w tej sytuacji mam silny niesmak kiedy czuję ten zapach; aż odechciewa mi się jeść.,disgust,1,train
"W domu ja wyjątkowo mam dość gdy system znowu nie działa, i mam ochotę powiedzieć kilka mocnych słów.",anger,0,test
Teraz w tej sytuacji jest mi lekko po długim weekendzie i ten moment jest cudowny.,joy,3,train
Dziś naprawdę boję się przed jutrzejszym egzaminem. Trudno mi oddychać spokojnie. Ta sytuacja nadal we mnie pracuje.,fear,2,train
"Wieczorem coraz bardziej boję się, przed wystąpieniem publicznym, dlatego mam napięte mięśnie. Zostało to ze mną na długo.",fear,2,test
"W domu w tej sytuacji szczerze jestem przygnębiona gdy pada deszcz i siedzę sam, i wszystko wydaje się szare. To siedzi we mnie od kilku godzin.",sadness,4,test
W domu szczerze bardzo uśmiecham się po udanym projekcie; aż chce się żyć. To mocno wpływa na mój nastrój.,joy,3,train
Po południu ostatnio bardzo nie mogę uwierzyć po tej wiadomości; muszę to przemyśleć.,surprise,5,test
"W tej chwili jest mi niedobrze po przeczytaniu tych obrzydliwych komentarzy, a przez to aż odechciewa mi się jeść.",disgust,1,test
"Na uczelni ostatnio szczerze mam ciężkie serce po odrzuceniu mojego projektu, i nie widzę dziś nic dobrego. Nie mogę przestać o tym myśleć.",sadness,4,train
Dziś ja jestem przygnębiony po złej wiadomości i nie widzę dziś nic dobrego.,sadness,4,test
"W domu po tym wszystkim bardzo mam świetny nastrój po komplementach od bliskich, bo to był piękny dzień.",joy,3,val
Od rana wyjątkowo jestem zdumiony po tej wiadomości. Mam szeroko otwarte oczy. Mam to w głowie przez cały dzień.,surprise,5,train
"W domu naprawdę czuję smutek, po stracie ważnej okazji, dlatego chciałbym tylko odpocząć.",sadness,4,train
Dziś dziś jestem szczęśliwa gdy dostałem dobrą wiadomość i czuję wdzięczność i spokój. Ta sytuacja nadal we mnie pracuje.,joy,3,val
